[19207 | 2824 ] = 0
[19208 | 2825 ] = 0
[19209 | 2826 ] = 0
[19210 | 2827 ] = 0
[19211 | 2828 ] = 0
[19212 | 2829 ] = 0
[19213 | 2830 ] = 0
[19214 | 2831 ] = 0
[19215 | 2832 ] = 0
[19216 | 2833 ] = 0
[19217 | 2834 ] = 0
[19218 | 2835 ] = 0
[19219 | 2836 ] = 0
[19220 | 2837 ] = 0
[19221 | 2838 ] = 0
[19222 | 2839 ] = 0
[19223 | 2840 ] = 0
[19224 | 2841 ] = 0
[19225 | 2842 ] = 0
[19226 | 2843 ] = 0
[19227 | 2844 ] = 0
[19228 | 2845 ] = 0
[19229 | 2846 ] = 0
[19230 | 2847 ] = 0
[19231 | 2848 ] = 0
[19232 | 2849 ] = 0
[19233 | 2850 ] = 0
[19234 | 2851 ] = 0
[19235 | 2852 ] = 0
[19236 | 2853 ] = 0
[19237 | 2854 ] = 0
[19238 | 2855 ] = 0
[19239 | 2856 ] = 0
[19240 | 2857 ] = 0
[19241 | 2858 ] = 0
[19242 | 2859 ] = 0
[19243 | 2860 ] = 0
[19244 | 2861 ] = 0
[19245 | 2862 ] = 0
[19246 | 2863 ] = 0
[19247 | 2864 ] = 0
[19248 | 2865 ] = 0
[19249 | 2866 ] = 0
[19250 | 2867 ] = 0
[19251 | 2868 ] = 0
[19252 | 2869 ] = 0
[19253 | 2870 ] = 0
[19254 | 2871 ] = 0
[19255 | 2872 ] = 0
[19256 | 2873 ] = 0
[19257 | 2874 ] = 0
[19258 | 2875 ] = 0
[19259 | 2876 ] = 0
[19260 | 2877 ] = 0
[19261 | 2878 ] = 0
[19262 | 2879 ] = 0
[19263 | 2880 ] = 0
[19264 | 2881 ] = 0
[19265 | 2882 ] = 0
[19266 | 2883 ] = 0
[19267 | 2884 ] = 0
[19268 | 2885 ] = 0
[19269 | 2886 ] = 0
[19270 | 2887 ] = 0
[19271 | 2888 ] = 0
[19272 | 2889 ] = 0
[19273 | 2890 ] = 0
[19274 | 2891 ] = 0
[19275 | 2892 ] = 0
[19276 | 2893 ] = 0
[19277 | 2894 ] = 0
[19278 | 2895 ] = 0
[19279 | 2896 ] = 0
[19280 | 2897 ] = 0
[19281 | 2898 ] = 0
[19282 | 2899 ] = 0
[19283 | 2900 ] = 0
[19284 | 2901 ] = 0
[19285 | 2902 ] = 0
[19286 | 2903 ] = 0
[19287 | 2904 ] = 0
[19288 | 2905 ] = 0
[19289 | 2906 ] = 0
[19290 | 2907 ] = 0
[19291 | 2908 ] = 0
[19292 | 2909 ] = 0
[19293 | 2910 ] = 0
[19294 | 2911 ] = 0
[19295 | 2912 ] = 0
[19296 | 2913 ] = 0
[19297 | 2914 ] = 0
[19298 | 2915 ] = 0
[19299 | 2916 ] = 0
[19300 | 2917 ] = 0
[19301 | 2918 ] = 0
[19302 | 2919 ] = 0
[19303 | 2920 ] = 0
[19304 | 2921 ] = 0
[19305 | 2922 ] = 0
[19306 | 2923 ] = 0
[19307 | 2924 ] = 0
[19308 | 2925 ] = 0
[19309 | 2926 ] = 0
[19310 | 2927 ] = 0
[19311 | 2928 ] = 0
[19312 | 2929 ] = 0
[19313 | 2930 ] = 0
[19314 | 2931 ] = 0
[19315 | 2932 ] = 0
[19316 | 2933 ] = 0
[19317 | 2934 ] = 0
[19318 | 2935 ] = 0
[19319 | 2936 ] = 0
[19320 | 2937 ] = 0
[19321 | 2938 ] = 0
[19322 | 2939 ] = 0
[19323 | 2940 ] = 0
[19324 | 2941 ] = 0
[19325 | 2942 ] = 0
[19326 | 2943 ] = 0
[19327 | 2944 ] = 0
[19328 | 2945 ] = 0
[19329 | 2946 ] = 0
[19330 | 2947 ] = 0
[19331 | 2948 ] = 0
[19332 | 2949 ] = 0
[19333 | 2950 ] = 0
[19334 | 2951 ] = 0
[19335 | 2952 ] = 0
[19336 | 2953 ] = 0
[19337 | 2954 ] = 0
[19338 | 2955 ] = 0
[19339 | 2956 ] = 0
[19340 | 2957 ] = 0
[19341 | 2958 ] = 0
[19342 | 2959 ] = 0
[19343 | 2960 ] = 0
[19344 | 2961 ] = 0
[19345 | 2962 ] = 0
[19346 | 2963 ] = 0
[19347 | 2964 ] = 0
[19348 | 2965 ] = 0
[19349 | 2966 ] = 0
[19350 | 2967 ] = 0
[19351 | 2968 ] = 0
[19352 | 2969 ] = 0
[19353 | 2970 ] = 0
[19354 | 2971 ] = 0
[19355 | 2972 ] = 0
[19356 | 2973 ] = 0
[19357 | 2974 ] = 0
[19358 | 2975 ] = 0
[19359 | 2976 ] = 0
[19360 | 2977 ] = 0
[19361 | 2978 ] = 0
[19362 | 2979 ] = 0
[19363 | 2980 ] = 0
[19364 | 2981 ] = 0
[19365 | 2982 ] = 0
[19366 | 2983 ] = 0
[19367 | 2984 ] = 0
[19368 | 2985 ] = 0
[19369 | 2986 ] = 0
[19370 | 2987 ] = 0
[19371 | 2988 ] = 0
[19372 | 2989 ] = 0
[19373 | 2990 ] = 0
[19374 | 2991 ] = 0
[19375 | 2992 ] = 0
[19376 | 2993 ] = 0
[19377 | 2994 ] = 0
[19378 | 2995 ] = 0
[19379 | 2996 ] = 0
[19380 | 2997 ] = 0
[19381 | 2998 ] = 0
[19382 | 2999 ] = 0
[19383 | 3000 ] = 0
[19384 | 3001 ] = 0
[19385 | 3002 ] = 0
[19386 | 3003 ] = 0
[19387 | 3004 ] = 0
[19388 | 3005 ] = 0
[19389 | 3006 ] = 0
[19390 | 3007 ] = 0
[19391 | 3008 ] = 0
[19392 | 3009 ] = 0
[19393 | 3010 ] = 0
[19394 | 3011 ] = 0
[19395 | 3012 ] = 0
[19396 | 3013 ] = 0
[19397 | 3014 ] = 0
[19398 | 3015 ] = 0
[19399 | 3016 ] = 0
[19400 | 3017 ] = 0
[19401 | 3018 ] = 0
[19402 | 3019 ] = 0
[19403 | 3020 ] = 0
[19404 | 3021 ] = 0
[19405 | 3022 ] = 0
[19406 | 3023 ] = 0
[19407 | 3024 ] = 0
[19408 | 3025 ] = 0
[19409 | 3026 ] = 0
[19410 | 3027 ] = 0
[19411 | 3028 ] = 0
[19412 | 3029 ] = 0
[19413 | 3030 ] = 0
[19414 | 3031 ] = 0
[19415 | 3032 ] = 0
[19416 | 3033 ] = 0
[19417 | 3034 ] = 0
[19418 | 3035 ] = 0
[19419 | 3036 ] = 0
[19420 | 3037 ] = 0
[19421 | 3038 ] = 0
[19422 | 3039 ] = 0
[19423 | 3040 ] = 0
[19424 | 3041 ] = 0
[19425 | 3042 ] = 0
[19426 | 3043 ] = 0
[19427 | 3044 ] = 0
[19428 | 3045 ] = 0
[19429 | 3046 ] = 0
[19430 | 3047 ] = 0
[19431 | 3048 ] = 0
[19432 | 3049 ] = 0
[19433 | 3050 ] = 0
[19434 | 3051 ] = 0
[19435 | 3052 ] = 0
[19436 | 3053 ] = 0
[19437 | 3054 ] = 0
[19438 | 3055 ] = 0
[19439 | 3056 ] = 0
[19440 | 3057 ] = 0
[19441 | 3058 ] = 0
[19442 | 3059 ] = 0
[19443 | 3060 ] = 0
[19444 | 3061 ] = 0
[19445 | 3062 ] = 0
[19446 | 3063 ] = 0
[19447 | 3064 ] = 0
[19448 | 3065 ] = 0
[19449 | 3066 ] = 0
[19450 | 3067 ] = 0
[19451 | 3068 ] = 0
[19452 | 3069 ] = 0
[19453 | 3070 ] = 0
[19454 | 3071 ] = 0
[19455 | 3072 ] = 0
[19456 | 3073 ] = 0
[19457 | 3074 ] = 0
[19458 | 3075 ] = 0
[19459 | 3076 ] = 0
[19460 | 3077 ] = 0
[19461 | 3078 ] = 0
[19462 | 3079 ] = 0
[19463 | 3080 ] = 0
[19464 | 3081 ] = 0
[19465 | 3082 ] = 0
[19466 | 3083 ] = 0
[19467 | 3084 ] = 0
[19468 | 3085 ] = 0
[19469 | 3086 ] = 0
[19470 | 3087 ] = 0
[19471 | 3088 ] = 0
[19472 | 3089 ] = 0
[19473 | 3090 ] = 0
[19474 | 3091 ] = 0
[19475 | 3092 ] = 0
[19476 | 3093 ] = 0
[19477 | 3094 ] = 0
[19478 | 3095 ] = 0
[19479 | 3096 ] = 0
[19480 | 3097 ] = 0
[19481 | 3098 ] = 0
[19482 | 3099 ] = 0
[19483 | 3100 ] = 0
[19484 | 3101 ] = 0
[19485 | 3102 ] = 0
[19486 | 3103 ] = 0
[19487 | 3104 ] = 0
[19488 | 3105 ] = 0
[19489 | 3106 ] = 0
[19490 | 3107 ] = 0
[19491 | 3108 ] = 0
[19492 | 3109 ] = 0
[19493 | 3110 ] = 0
[19494 | 3111 ] = 0
[19495 | 3112 ] = 0
[19496 | 3113 ] = 0
[19497 | 3114 ] = 0
[19498 | 3115 ] = 0
[19499 | 3116 ] = 0
[19500 | 3117 ] = 0
[19501 | 3118 ] = 0
[19502 | 3119 ] = 0
[19503 | 3120 ] = 0
[19504 | 3121 ] = 0
[19505 | 3122 ] = 0
[19506 | 3123 ] = 0
[19507 | 3124 ] = 0
[19508 | 3125 ] = 0
[19509 | 3126 ] = 0
[19510 | 3127 ] = 0
[19511 | 3128 ] = 0
[19512 | 3129 ] = 0
[19513 | 3130 ] = 0
[19514 | 3131 ] = 0
[19515 | 3132 ] = 0
[19516 | 3133 ] = 0
[19517 | 3134 ] = 0
[19518 | 3135 ] = 0
[19519 | 3136 ] = 0
[19520 | 3137 ] = 0
[19521 | 3138 ] = 0
[19522 | 3139 ] = 0
[19523 | 3140 ] = 0
[19524 | 3141 ] = 0
[19525 | 3142 ] = 0
[19526 | 3143 ] = 0
[19527 | 3144 ] = 0
[19528 | 3145 ] = 0
[19529 | 3146 ] = 0
[19530 | 3147 ] = 0
[19531 | 3148 ] = 0
[19532 | 3149 ] = 0
[19533 | 3150 ] = 0
[19534 | 3151 ] = 0
[19535 | 3152 ] = 0
[19536 | 3153 ] = 0
[19537 | 3154 ] = 0
[19538 | 3155 ] = 0
[19539 | 3156 ] = 0
[19540 | 3157 ] = 0
[19541 | 3158 ] = 0
[19542 | 3159 ] = 0
[19543 | 3160 ] = 0
[19544 | 3161 ] = 0
[19545 | 3162 ] = 0
[19546 | 3163 ] = 0
[19547 | 3164 ] = 0
[19548 | 3165 ] = 0
[19549 | 3166 ] = 0
[19550 | 3167 ] = 0
[19551 | 3168 ] = 0
[19552 | 3169 ] = 0
[19553 | 3170 ] = 0
[19554 | 3171 ] = 0
[19555 | 3172 ] = 0
[19556 | 3173 ] = 0
[19557 | 3174 ] = 0
[19558 | 3175 ] = 0
[19559 | 3176 ] = 0
[19560 | 3177 ] = 0
[19561 | 3178 ] = 0
[19562 | 3179 ] = 0
[19563 | 3180 ] = 0
[19564 | 3181 ] = 0
[19565 | 3182 ] = 0
[19566 | 3183 ] = 0
[19567 | 3184 ] = 0
[19568 | 3185 ] = 0
[19569 | 3186 ] = 0
[19570 | 3187 ] = 0
[19571 | 3188 ] = 0
[19572 | 3189 ] = 0
[19573 | 3190 ] = 0
[19574 | 3191 ] = 0
[19575 | 3192 ] = 0
[19576 | 3193 ] = 0
[19577 | 3194 ] = 0
[19578 | 3195 ] = 0
[19579 | 3196 ] = 0
[19580 | 3197 ] = 0
[19581 | 3198 ] = 0
[19582 | 3199 ] = 0
[19583 | 3200 ] = 0
[19584 | 3201 ] = 0
[19585 | 3202 ] = 0
[19586 | 3203 ] = 0
[19587 | 3204 ] = 0
[19588 | 3205 ] = 0
[19589 | 3206 ] = 0
[19590 | 3207 ] = 0
[19591 | 3208 ] = 0
[19592 | 3209 ] = 0
[19593 | 3210 ] = 0
[19594 | 3211 ] = 0
[19595 | 3212 ] = 0
[19596 | 3213 ] = 0
[19597 | 3214 ] = 0
[19598 | 3215 ] = 0
[19599 | 3216 ] = 0
[19600 | 3217 ] = 0
[19601 | 3218 ] = 0
[19602 | 3219 ] = 0
[19603 | 3220 ] = 0
[19604 | 3221 ] = 0
[19605 | 3222 ] = 0
[19606 | 3223 ] = 0
[19607 | 3224 ] = 0
[19608 | 3225 ] = 0
[19609 | 3226 ] = 0
[19610 | 3227 ] = 0
[19611 | 3228 ] = 0
[19612 | 3229 ] = 0
[19613 | 3230 ] = 0
[19614 | 3231 ] = 0
[19615 | 3232 ] = 0
[19616 | 3233 ] = 0
[19617 | 3234 ] = 0
[19618 | 3235 ] = 0
[19619 | 3236 ] = 0
[19620 | 3237 ] = 0
[19621 | 3238 ] = 0
[19622 | 3239 ] = 0
[19623 | 3240 ] = 0
[19624 | 3241 ] = 0
[19625 | 3242 ] = 0
[19626 | 3243 ] = 0
[19627 | 3244 ] = 0
[19628 | 3245 ] = 0
[19629 | 3246 ] = 0
[19630 | 3247 ] = 0
[19631 | 3248 ] = 0
[19632 | 3249 ] = 0
[19633 | 3250 ] = 0
[19634 | 3251 ] = 0
[19635 | 3252 ] = 0
[19636 | 3253 ] = 0
[19637 | 3254 ] = 0
[19638 | 3255 ] = 0
[19639 | 3256 ] = 0
[19640 | 3257 ] = 0
[19641 | 3258 ] = 0
[19642 | 3259 ] = 0
[19643 | 3260 ] = 0
[19644 | 3261 ] = 0
[19645 | 3262 ] = 0
[19646 | 3263 ] = 0
[19647 | 3264 ] = 0
[19648 | 3265 ] = 0
[19649 | 3266 ] = 0
[19650 | 3267 ] = 0
[19651 | 3268 ] = 0
[19652 | 3269 ] = 0
[19653 | 3270 ] = 0
[19654 | 3271 ] = 0
[19655 | 3272 ] = 0
[19656 | 3273 ] = 0
[19657 | 3274 ] = 0
[19658 | 3275 ] = 0
[19659 | 3276 ] = 0
[19660 | 3277 ] = 0
[19661 | 3278 ] = 0
[19662 | 3279 ] = 0
[19663 | 3280 ] = 0
[19664 | 3281 ] = 0
[19665 | 3282 ] = 0
[19666 | 3283 ] = 0
[19667 | 3284 ] = 0
[19668 | 3285 ] = 0
[19669 | 3286 ] = 0
[19670 | 3287 ] = 0
[19671 | 3288 ] = 0
[19672 | 3289 ] = 0
[19673 | 3290 ] = 0
[19674 | 3291 ] = 0
[19675 | 3292 ] = 0
[19676 | 3293 ] = 0
[19677 | 3294 ] = 0
[19678 | 3295 ] = 0
[19679 | 3296 ] = 0
[19680 | 3297 ] = 0
[19681 | 3298 ] = 0
[19682 | 3299 ] = 0
[19683 | 3300 ] = 0
[19684 | 3301 ] = 0
[19685 | 3302 ] = 0
[19686 | 3303 ] = 0
[19687 | 3304 ] = 0
[19688 | 3305 ] = 0
[19689 | 3306 ] = 0
[19690 | 3307 ] = 0
[19691 | 3308 ] = 0
[19692 | 3309 ] = 0
[19693 | 3310 ] = 0
[19694 | 3311 ] = 0
[19695 | 3312 ] = 0
[19696 | 3313 ] = 0
[19697 | 3314 ] = 0
[19698 | 3315 ] = 0
[19699 | 3316 ] = 0
[19700 | 3317 ] = 0
[19701 | 3318 ] = 0
[19702 | 3319 ] = 0
[19703 | 3320 ] = 0
[19704 | 3321 ] = 0
[19705 | 3322 ] = 0
[19706 | 3323 ] = 0
[19707 | 3324 ] = 0
[19708 | 3325 ] = 0
[19709 | 3326 ] = 0
[19710 | 3327 ] = 0
[19711 | 3328 ] = 0
[19712 | 3329 ] = 0
[19713 | 3330 ] = 0
[19714 | 3331 ] = 0
[19715 | 3332 ] = 0
[19716 | 3333 ] = 0
[19717 | 3334 ] = 0
[19718 | 3335 ] = 0
[19719 | 3336 ] = 0
[19720 | 3337 ] = 0
[19721 | 3338 ] = 0
[19722 | 3339 ] = 0
[19723 | 3340 ] = 0
[19724 | 3341 ] = 0
[19725 | 3342 ] = 0
[19726 | 3343 ] = 0
[19727 | 3344 ] = 0
[19728 | 3345 ] = 0
[19729 | 3346 ] = 0
[19730 | 3347 ] = 0
[19731 | 3348 ] = 0
[19732 | 3349 ] = 0
[19733 | 3350 ] = 0
[19734 | 3351 ] = 0
[19735 | 3352 ] = 0
[19736 | 3353 ] = 0
[19737 | 3354 ] = 0
[19738 | 3355 ] = 0
[19739 | 3356 ] = 0
[19740 | 3357 ] = 0
[19741 | 3358 ] = 0
[19742 | 3359 ] = 0
[19743 | 3360 ] = 0
[19744 | 3361 ] = 0
[19745 | 3362 ] = 0
[19746 | 3363 ] = 0
[19747 | 3364 ] = 0
[19748 | 3365 ] = 0
[19749 | 3366 ] = 0
[19750 | 3367 ] = 0
[19751 | 3368 ] = 0
[19752 | 3369 ] = 0
[19753 | 3370 ] = 0
[19754 | 3371 ] = 0
[19755 | 3372 ] = 0
[19756 | 3373 ] = 0
[19757 | 3374 ] = 0
[19758 | 3375 ] = 0
[19759 | 3376 ] = 0
[19760 | 3377 ] = 0
[19761 | 3378 ] = 0
[19762 | 3379 ] = 0
[19763 | 3380 ] = 0
[19764 | 3381 ] = 0
[19765 | 3382 ] = 0
[19766 | 3383 ] = 0
[19767 | 3384 ] = 0
[19768 | 3385 ] = 0
[19769 | 3386 ] = 0
[19770 | 3387 ] = 0
[19771 | 3388 ] = 0
[19772 | 3389 ] = 0
[19773 | 3390 ] = 0
[19774 | 3391 ] = 0
[19775 | 3392 ] = 0
[19776 | 3393 ] = 0
[19777 | 3394 ] = 0
[19778 | 3395 ] = 0
[19779 | 3396 ] = 0
[19780 | 3397 ] = 0
[19781 | 3398 ] = 0
[19782 | 3399 ] = 0
[19783 | 3400 ] = 0
[19784 | 3401 ] = 0
[19785 | 3402 ] = 0
[19786 | 3403 ] = 0
[19787 | 3404 ] = 0
[19788 | 3405 ] = 0
[19789 | 3406 ] = 0
[19790 | 3407 ] = 0
[19791 | 3408 ] = 0
[19792 | 3409 ] = 0
[19793 | 3410 ] = 0
[19794 | 3411 ] = 0
[19795 | 3412 ] = 0
[19796 | 3413 ] = 0
[19797 | 3414 ] = 0
[19798 | 3415 ] = 0
[19799 | 3416 ] = 0
[19800 | 3417 ] = 0
[19801 | 3418 ] = 0
[19802 | 3419 ] = 0
[19803 | 3420 ] = 0
[19804 | 3421 ] = 0
[19805 | 3422 ] = 0
[19806 | 3423 ] = 0
[19807 | 3424 ] = 0
[19808 | 3425 ] = 0
[19809 | 3426 ] = 0
[19810 | 3427 ] = 0
[19811 | 3428 ] = 0
[19812 | 3429 ] = 0
[19813 | 3430 ] = 0
[19814 | 3431 ] = 0
[19815 | 3432 ] = 0
[19816 | 3433 ] = 0
[19817 | 3434 ] = 0
[19818 | 3435 ] = 0
[19819 | 3436 ] = 0
[19820 | 3437 ] = 0
[19821 | 3438 ] = 0
[19822 | 3439 ] = 0
[19823 | 3440 ] = 0
[19824 | 3441 ] = 0
[19825 | 3442 ] = 0
[19826 | 3443 ] = 0
[19827 | 3444 ] = 0
[19828 | 3445 ] = 0
[19829 | 3446 ] = 0
[19830 | 3447 ] = 0
[19831 | 3448 ] = 0
[19832 | 3449 ] = 0
[19833 | 3450 ] = 0
[19834 | 3451 ] = 0
[19835 | 3452 ] = 0
[19836 | 3453 ] = 0
[19837 | 3454 ] = 0
[19838 | 3455 ] = 0
[19839 | 3456 ] = 0
[19840 | 3457 ] = 0
[19841 | 3458 ] = 0
[19842 | 3459 ] = 0
[19843 | 3460 ] = 0
[19844 | 3461 ] = 0
[19845 | 3462 ] = 0
[19846 | 3463 ] = 0
[19847 | 3464 ] = 0
[19848 | 3465 ] = 0
[19849 | 3466 ] = 0
[19850 | 3467 ] = 0
[19851 | 3468 ] = 0
[19852 | 3469 ] = 0
[19853 | 3470 ] = 0
[19854 | 3471 ] = 0
[19855 | 3472 ] = 0
[19856 | 3473 ] = 0
[19857 | 3474 ] = 0
[19858 | 3475 ] = 0
[19859 | 3476 ] = 0
[19860 | 3477 ] = 0
[19861 | 3478 ] = 0
[19862 | 3479 ] = 0
[19863 | 3480 ] = 0
[19864 | 3481 ] = 0
[19865 | 3482 ] = 0
[19866 | 3483 ] = 0
[19867 | 3484 ] = 0
[19868 | 3485 ] = 0
[19869 | 3486 ] = 0
[19870 | 3487 ] = 0
[19871 | 3488 ] = 0
[19872 | 3489 ] = 0
[19873 | 3490 ] = 0
[19874 | 3491 ] = 0
[19875 | 3492 ] = 0
[19876 | 3493 ] = 0
[19877 | 3494 ] = 0
[19878 | 3495 ] = 0
[19879 | 3496 ] = 0
[19880 | 3497 ] = 0
[19881 | 3498 ] = 0
[19882 | 3499 ] = 0
[19883 | 3500 ] = 0
[19884 | 3501 ] = 0
[19885 | 3502 ] = 0
[19886 | 3503 ] = 0
[19887 | 3504 ] = 0
[19888 | 3505 ] = 0
[19889 | 3506 ] = 0
[19890 | 3507 ] = 0
[19891 | 3508 ] = 0
[19892 | 3509 ] = 0
[19893 | 3510 ] = 0
[19894 | 3511 ] = 0
[19895 | 3512 ] = 0
[19896 | 3513 ] = 0
[19897 | 3514 ] = 0
[19898 | 3515 ] = 0
[19899 | 3516 ] = 0
[19900 | 3517 ] = 0
[19901 | 3518 ] = 0
[19902 | 3519 ] = 0
[19903 | 3520 ] = 0
[19904 | 3521 ] = 0
[19905 | 3522 ] = 0
[19906 | 3523 ] = 0
[19907 | 3524 ] = 0
[19908 | 3525 ] = 0
[19909 | 3526 ] = 0
[19910 | 3527 ] = 0
[19911 | 3528 ] = 0
[19912 | 3529 ] = 0
[19913 | 3530 ] = 0
[19914 | 3531 ] = 0
[19915 | 3532 ] = 0
[19916 | 3533 ] = 0
[19917 | 3534 ] = 0
[19918 | 3535 ] = 0
[19919 | 3536 ] = 0
[19920 | 3537 ] = 0
[19921 | 3538 ] = 0
[19922 | 3539 ] = 0
[19923 | 3540 ] = 0
[19924 | 3541 ] = 0
[19925 | 3542 ] = 0
[19926 | 3543 ] = 0
[19927 | 3544 ] = 0
[19928 | 3545 ] = 0
[19929 | 3546 ] = 0
[19930 | 3547 ] = 0
[19931 | 3548 ] = 0
[19932 | 3549 ] = 0
[19933 | 3550 ] = 0
[19934 | 3551 ] = 0
[19935 | 3552 ] = 0
[19936 | 3553 ] = 0
[19937 | 3554 ] = 0
[19938 | 3555 ] = 0
[19939 | 3556 ] = 0
[19940 | 3557 ] = 0
[19941 | 3558 ] = 0
[19942 | 3559 ] = 0
[19943 | 3560 ] = 0
[19944 | 3561 ] = 0
[19945 | 3562 ] = 0
[19946 | 3563 ] = 0
[19947 | 3564 ] = 0
[19948 | 3565 ] = 0
[19949 | 3566 ] = 0
[19950 | 3567 ] = 0
[19951 | 3568 ] = 0
[19952 | 3569 ] = 0
[19953 | 3570 ] = 0
[19954 | 3571 ] = 0
[19955 | 3572 ] = 0
[19956 | 3573 ] = 0
[19957 | 3574 ] = 0
[19958 | 3575 ] = 0
[19959 | 3576 ] = 0
[19960 | 3577 ] = 0
[19961 | 3578 ] = 0
[19962 | 3579 ] = 0
[19963 | 3580 ] = 0
[19964 | 3581 ] = 0
[19965 | 3582 ] = 0
[19966 | 3583 ] = 0
[19967 | 3584 ] = 0
[19968 | 3585 ] = 0
[19969 | 3586 ] = 0
[19970 | 3587 ] = 0
[19971 | 3588 ] = 0
[19972 | 3589 ] = 0
[19973 | 3590 ] = 0
[19974 | 3591 ] = 0
[19975 | 3592 ] = 0
[19976 | 3593 ] = 0
[19977 | 3594 ] = 0
[19978 | 3595 ] = 0
[19979 | 3596 ] = 0
[19980 | 3597 ] = 0
[19981 | 3598 ] = 0
[19982 | 3599 ] = 0
[19983 | 3600 ] = 0
[19984 | 3601 ] = 0
[19985 | 3602 ] = 0
[19986 | 3603 ] = 0
[19987 | 3604 ] = 0
[19988 | 3605 ] = 0
[19989 | 3606 ] = 0
[19990 | 3607 ] = 0
[19991 | 3608 ] = 0
[19992 | 3609 ] = 0
[19993 | 3610 ] = 0
[19994 | 3611 ] = 0
[19995 | 3612 ] = 0
[19996 | 3613 ] = 0
[19997 | 3614 ] = 0
[19998 | 3615 ] = 0
[19999 | 3616 ] = 0
[20000 | 3617 ] = 0
[20001 | 3618 ] = 0
[20002 | 3619 ] = 0
[20003 | 3620 ] = 0
[20004 | 3621 ] = 0
[20005 | 3622 ] = 0
[20006 | 3623 ] = 0
[20007 | 3624 ] = 0
[20008 | 3625 ] = 0
[20009 | 3626 ] = 0
[20010 | 3627 ] = 0
[20011 | 3628 ] = 0
[20012 | 3629 ] = 0
[20013 | 3630 ] = 0
[20014 | 3631 ] = 0
[20015 | 3632 ] = 0
[20016 | 3633 ] = 0
[20017 | 3634 ] = 0
[20018 | 3635 ] = 0
[20019 | 3636 ] = 0
[20020 | 3637 ] = 0
[20021 | 3638 ] = 0
[20022 | 3639 ] = 0
[20023 | 3640 ] = 0
[20024 | 3641 ] = 0
[20025 | 3642 ] = 0
[20026 | 3643 ] = 0
[20027 | 3644 ] = 0
[20028 | 3645 ] = 0
[20029 | 3646 ] = 0
[20030 | 3647 ] = 0
[20031 | 3648 ] = 0
[20032 | 3649 ] = 0
[20033 | 3650 ] = 0
[20034 | 3651 ] = 0
[20035 | 3652 ] = 0
[20036 | 3653 ] = 0
[20037 | 3654 ] = 0
[20038 | 3655 ] = 0
[20039 | 3656 ] = 0
[20040 | 3657 ] = 0
[20041 | 3658 ] = 0
[20042 | 3659 ] = 0
[20043 | 3660 ] = 0
[20044 | 3661 ] = 0
[20045 | 3662 ] = 0
[20046 | 3663 ] = 0
[20047 | 3664 ] = 0
[20048 | 3665 ] = 0
[20049 | 3666 ] = 0
[20050 | 3667 ] = 0
[20051 | 3668 ] = 0
[20052 | 3669 ] = 0
[20053 | 3670 ] = 0
[20054 | 3671 ] = 0
[20055 | 3672 ] = 0
[20056 | 3673 ] = 0
[20057 | 3674 ] = 0
[20058 | 3675 ] = 0
[20059 | 3676 ] = 0
[20060 | 3677 ] = 0
[20061 | 3678 ] = 0
[20062 | 3679 ] = 0
[20063 | 3680 ] = 0
[20064 | 3681 ] = 0
[20065 | 3682 ] = 0
[20066 | 3683 ] = 0
[20067 | 3684 ] = 0
[20068 | 3685 ] = 0
[20069 | 3686 ] = 0
[20070 | 3687 ] = 0
[20071 | 3688 ] = 0
[20072 | 3689 ] = 0
[20073 | 3690 ] = 0
[20074 | 3691 ] = 0
[20075 | 3692 ] = 0
[20076 | 3693 ] = 0
[20077 | 3694 ] = 0
[20078 | 3695 ] = 0
[20079 | 3696 ] = 0
[20080 | 3697 ] = 0
[20081 | 3698 ] = 0
[20082 | 3699 ] = 0
[20083 | 3700 ] = 0
[20084 | 3701 ] = 0
[20085 | 3702 ] = 0
[20086 | 3703 ] = 0
[20087 | 3704 ] = 0
[20088 | 3705 ] = 0
[20089 | 3706 ] = 0
[20090 | 3707 ] = 0
[20091 | 3708 ] = 0
[20092 | 3709 ] = 0
[20093 | 3710 ] = 0
[20094 | 3711 ] = 0
[20095 | 3712 ] = 0
[20096 | 3713 ] = 0
[20097 | 3714 ] = 0
[20098 | 3715 ] = 0
[20099 | 3716 ] = 0
[20100 | 3717 ] = 0
[20101 | 3718 ] = 0
[20102 | 3719 ] = 0
[20103 | 3720 ] = 0
[20104 | 3721 ] = 0
[20105 | 3722 ] = 0
[20106 | 3723 ] = 0
[20107 | 3724 ] = 0
[20108 | 3725 ] = 0
[20109 | 3726 ] = 0
[20110 | 3727 ] = 0
[20111 | 3728 ] = 0
[20112 | 3729 ] = 0
[20113 | 3730 ] = 0
[20114 | 3731 ] = 0
[20115 | 3732 ] = 0
[20116 | 3733 ] = 0
[20117 | 3734 ] = 0
[20118 | 3735 ] = 0
[20119 | 3736 ] = 0
[20120 | 3737 ] = 0
[20121 | 3738 ] = 0
[20122 | 3739 ] = 0
[20123 | 3740 ] = 0
[20124 | 3741 ] = 0
[20125 | 3742 ] = 0
[20126 | 3743 ] = 0
[20127 | 3744 ] = 0
[20128 | 3745 ] = 0
[20129 | 3746 ] = 0
[20130 | 3747 ] = 0
[20131 | 3748 ] = 0
[20132 | 3749 ] = 0
[20133 | 3750 ] = 0
[20134 | 3751 ] = 0
[20135 | 3752 ] = 0
[20136 | 3753 ] = 0
[20137 | 3754 ] = 0
[20138 | 3755 ] = 0
[20139 | 3756 ] = 0
